t,stimulus,Vr,Vh,Ve,G,K,Vk,reakcja,Vp,swiadomosc,myslenie,decyzja
1.0,0.0,-0.020297167486845333,0.002744506594722956,0.00019964038373132903,0.1,0.0002495504796641613,0.002495504796641613,0.0,0.0,-6.848929371545675e-07,2.742038546344377e-07,0.0
1.1,0.0,-0.026329828302889415,0.0029934087920850667,0.0002195605275778365,0.1,0.0002744506594722956,0.002744506594722956,0.0,0.0,-8.215430170579144e-07,3.5635815634022913e-07,0.0
1.2000000000000002,0.0,-0.03249274180586275,0.0032422114285682326,0.00023947270336680538,0.1,0.0002993408792085067,0.0029934087920850667,0.0,0.0,-9.705264196074832e-07,4.5341079830097745e-07,0.0
1.3,0.0,0.0314204000644258,0.0034909145439968054,0.00025937691428545867,0.1,0.0003242211428568233,0.0032422114285682326,0.0,0.0,-1.1318283030701504e-06,5.665936286079925e-07,0.0
1.4000000000000001,0.0,-0.019967267371266452,0.003739518178179207,0.0002792731635197445,0.1,0.0003490914543996806,0.0034909145439968054,0.0,0.0,-1.3054338395746232e-06,6.971370125654548e-07,0.0
1.5,0.0,0.026254998609784364,0.003988022370907935,0.0002991614542543366,0.1,0.0003739518178179207,0.003739518178179207,0.0,0.0,-1.4913282150995564e-06,8.462698340754105e-07,0.0
1.6,0.0,-0.041133935092485904,0.0042364271619595726,0.0003190417896726349,0.1,0.0003988022370907936,0.003988022370907935,0.0,0.0,-1.6894966294616792e-06,1.0152194970215785e-06,0.0
1.7000000000000002,0.0,0.02453313355381123,0.0044847325910947885,0.0003389141729567658,0.1,0.00042364271619595726,0.0042364271619595726,0.0,0.0,-1.8999242963039295e-06,1.2052119266519714e-06,0.0
1.8,0.0,0.07780705435983544,0.004732938698058351,0.00035877860728758315,0.1,0.0004484732591094789,0.0044847325910947885,0.0,0.0,-2.1225964430836023e-06,1.4174715709603316e-06,0.0
1.9000000000000001,0.0,0.061890434727411875,0.0049810455225791275,0.0003786350958446681,0.1,0.00047329386980583506,0.004732938698058351,0.0,0.0,-2.3574983110605033e-06,1.653221402066382e-06,0.0
2.0,0.0,0.010519336740150272,0.005229053104370096,0.00039848364180633024,0.1,0.0004981045522579128,0.0049810455225791275,0.0,0.0,-2.6046151552851156e-06,1.9136829175948934e-06,0.0
2.1,0.0,0.025344696975600406,0.005493163020074538,-0.002821983140888479,0.1,-0.0035274789261105985,-0.035274789261105985,0.0,0.0,1.9377016791002983e-05,-2.401876150540495e-08,0.0
2.2,0.0,0.13208523293337146,0.005758792868033231,-0.0031259695917386027,0.1,-0.003907461989673253,-0.039074619896732526,0.0,0.0,2.250226423824127e-05,-2.274245185329532e-06,0.0
2.3000000000000003,0.0,-0.054867055113943644,0.006004348933204665,0.0008887869657131965,0.1,0.0011109837071414956,0.011109837071414956,0.0,0.0,-6.670733836782803e-06,-1.6071718016512516e-06,0.0
2.4000000000000004,0.0,0.026202746151668656,0.0062664380806163565,-0.002417829482338214,0.1,-0.003022286852922767,-0.03022286852922767,0.0,0.0,1.8938973425701394e-05,-3.501069144221391e-06,0.0
2.5,0.0,0.11940690840993753,0.00652736294246495,-0.002184972369718742,0.1,-0.0027312154621484275,-0.027312154621484275,0.0,0.0,1.7827634595514928e-05,-5.283832603772884e-06,0.0
2.6,0.0,-0.02685445010092747,0.006754906359092664,0.004491316674457115,0.1,0.005614145843071393,0.05614145843071393,0.0,0.0,-3.79230294562366e-05,-1.4915296581492233e-06,0.0
2.7,0.0,0.020268190793016613,0.006985776412496185,0.0038259893192959284,0.1,0.0047824866491199105,0.0478248664911991,0.0,0.0,-3.340938242649979e-05,1.8494085845007555e-06,0.0
2.8000000000000003,0.0,-0.06050945926882367,0.007206331347158198,0.005889013067597419,0.1,0.007361266334496773,0.07361266334496773,0.0,0.0,-5.304772434106442e-05,7.154181018607198e-06,0.0
2.9000000000000004,0.0,-0.002028680957868343,0.007433334795151995,0.004599310401240515,0.1,0.005749138001550644,0.05749138001550644,0.0,0.0,-4.273526754905701e-05,1.1427707773512898e-05,0.0
3.0,0.0,0.007311433201561373,0.007688480328228673,-0.0010291066153354672,0.1,-0.0012863832691693338,-0.012863832691693337,0.0,0.0,9.890332459570912e-06,1.0438674527555807e-05,0.0
3.1,0.0,-0.10585921282940132,0.007945936867418537,-0.0014913078379728596,0.1,-0.0018641347974660744,-0.018641347974660744,0.0,0.0,1.4812297413023469e-05,8.95744478625346e-06,0.0
3.2,0.0,-0.019018286212587776,0.008205755589393914,-0.0019637443950755373,0.1,-0.0024546804938444214,-0.024546804938444213,0.0,0.0,2.0142508182540073e-05,6.943193967999453e-06,0.0
3.3000000000000003,0.0,0.010474692484988436,0.008439905127132385,0.0031700924523055778,0.1,0.003962615565381972,0.03962615565381972,0.0,0.0,-3.3444099427121904e-05,1.0287603910711644e-05,0.0
3.4000000000000004,0.0,0.036099121580235746,0.00869451607203004,-0.0009221889795307253,0.1,-0.0011527362244134066,-0.011527362244134066,0.0,0.0,1.002248362997359e-05,9.285355547714285e-06,0.0
3.5,0.0,-0.009433287612671594,0.008930536266157314,0.0027959611745451527,0.1,0.0034949514681814407,0.034949514681814405,0.0,0.0,-3.121179083505411e-05,1.2406534631219696e-05,0.0
3.6,0.0,0.06270592580895448,0.009193417625687846,-0.0025762719061062874,0.1,-0.003220339882632859,-0.03220339882632859,0.0,0.0,2.9605929437702456e-05,9.44594168744945e-06,0.0
3.7,0.0,-0.03618583157226695,0.009429927005216046,0.0026981240943599262,0.1,0.0033726551179499077,0.033726551179499076,0.0,0.0,-3.180389157603594e-05,1.2626330845053045e-05,0.0
3.8000000000000003,0.0,-0.015782722097361448,0.009645032212670025,0.0069789585092041185,0.1,0.008723698136505148,0.08723698136505148,0.0,0.0,-8.414034954020162e-05,2.104036579907321e-05,0.0
3.9000000000000004,0.0,0.008623723242124291,0.009866418025893992,0.005722837355206552,0.1,0.00715354669400819,0.0715354669400819,0.0,0.0,-7.057988205083678e-05,2.8098354004156888e-05,0.0
4.0,0.0,0.009150742005088757,0.010108263723987574,0.0016308603812835412,0.1,0.0020385754766044264,0.02038575476604426,0.0,0.0,-2.06064585387712e-05,3.015899985803401e-05,0.0
4.1000000000000005,0.0,-0.017347262731907998,0.01034408253970774,0.0028362368559670384,0.1,0.0035452960699587977,0.035452960699587976,0.0,0.0,-3.667283517535527e-05,3.3826283375569535e-05,0.0
4.2,0.0,0.028603671397927993,0.010537110813518508,0.011394345237846337,0.1,0.01424293154730792,0.1424293154730792,0.0,0.0,-0.00015007934802334217,4.883421817790375e-05,0.0
4.3,0.0,0.01050491727531921,0.010804842791238679,-0.0035463955440340113,0.1,-0.004432994430042514,-0.04432994430042514,0.0,0.0,4.789780791104607e-05,4.404443738679914e-05,0.0
4.4,0.0,0.06679275429822379,0.011040039755661516,0.002960607115432587,0.1,0.0037007588942907337,0.037007588942907337,0.0,0.0,-4.085652531908765e-05,4.813008991870791e-05,0.0
4.5,0.0,-0.059734261983152286,0.011237860976395276,0.010435755853247925,0.1,0.013044694816559906,0.13044694816559904,0.0,0.0,-0.00014659446682800429,6.278953660150834e-05,0.0
4.6000000000000005,0.0,-0.030362609891899164,0.011494107612045088,-0.0012493271299625756,0.1,-0.0015616589124532194,-0.015616589124532194,0.0,0.0,1.7949875593046602e-05,6.099454904220368e-05,0.0
4.7,0.0,-0.0032467458727420354,0.011731402692683064,0.0025409838724049366,0.1,0.0031762298405061703,0.0317622984050617,0.0,0.0,-3.7261631303494386e-05,6.472071217255313e-05,0.0
4.800000000000001,0.0,-0.034490114486375935,0.01200091391531352,-0.003902244526091249,0.1,-0.004877805657614061,-0.04877805657614061,0.0,0.0,5.8538125792655597e-05,5.8866899593287566e-05,0.0
4.9,0.0,0.04920176117601328,0.012246925022130541,0.0007977786365956142,0.1,0.0009972232957445176,0.009972232957445176,0.0,0.0,-1.2212918933305017e-05,6.008819148661807e-05,0.0
5.0,0.0,-0.04995060801730759,0.012489101678841064,0.0015646686578953532,0.1,0.0019558358223691914,0.019558358223691914,0.0,0.0,-2.442663245268856e-05,6.253085473188692e-05,0.0
5.1000000000000005,0.0,-0.007262250796340204,0.012776449723301287,-0.00746960889204482,0.1,-0.009337011115056025,-0.09337011115056025,0.0,0.0,0.00011929385307741859,5.060146942414506e-05,0.0
5.2,0.0,-0.04542511684000713,0.013028946457897001,-0.0004993469191429191,0.1,-0.0006241836489286489,-0.006241836489286489,0.0,0.0,8.132455341786145e-06,4.978822388996645e-05,0.0
5.300000000000001,0.0,-0.012971848997746366,0.013269545002319846,0.0018802911154308351,0.1,0.0023503638942885437,0.023503638942885437,0.0,0.0,-3.118825946708956e-05,5.29070498366754e-05,0.0
5.4,0.0,-0.021761444749032605,0.013499797535686824,0.003949493326604448,0.1,0.004936866658255559,0.04936866658255559,0.0,0.0,-6.664670034713284e-05,5.9571719871388685e-05,0.0
5.5,0.0,0.006942614972228827,0.013748170931717619,0.00032532079384121844,0.1,0.000406650992301523,0.00406650992301523,0.0,0.0,-5.590707351713924e-06,6.013079060656008e-05,0.0
5.6000000000000005,0.0,-0.01508794704299109,0.01396758929302135,0.006116327739253769,0.1,0.007645409674067211,0.0764540967406721,0.0,0.0,-0.00010678794230426301,7.080958483698638e-05,0.0
5.7,0.0,-0.04016034075375015,0.014226476589933047,-0.0017774593823396481,0.1,-0.00222182422792456,-0.0222182422792456,0.0,0.0,3.160873036551482e-05,6.76487118004349e-05,0.0
5.800000000000001,0.0,-0.03260058182737312,0.014477099088136018,-0.00012449964059427207,0.1,-0.0001556245507428401,-0.0015562455074284009,0.0,0.0,2.252992041650748e-06,6.742341259626983e-05,0.0
5.9,0.0,0.0442288442836469,0.014717858759203914,0.0018480657864208248,0.1,0.002310082233026031,0.02310082233026031,0.0,0.0,-3.399946402782351e-05,7.082335899905219e-05,0.0
6.0,0.0,0.014410078331932884,0.014958311318898196,0.0019094880611434139,0.1,0.002386860076429267,0.02386860076429267,0.0,0.0,-3.570339609787812e-05,7.439369860884e-05,0.0
6.1000000000000005,0.0,-0.0010094201005166048,0.0152092668994634,-0.00019111611304078416,0.1,-0.0002388951413009802,-0.002388951413009802,0.0,0.0,3.63341996503163e-06,7.403035661233684e-05,0.0
6.2,0.0,0.018100013127810975,0.015441741724144444,0.0035050350637913113,0.1,0.004381293829739139,0.04381293829739139,0.0,0.0,-6.765480773641947e-05,8.079583738597878e-05,0.0
6.300000000000001,0.0,0.017930816623602082,0.01568136306054466,0.0020757327199570925,0.1,0.0025946658999463656,0.025946658999463655,0.0,0.0,-4.068789799787381e-05,8.486462718576616e-05,0.0
6.4,0.0,-0.01323064210419028,0.015898373413601154,0.006597929388701476,0.1,0.008247411735876845,0.08247411735876845,0.0,0.0,-0.00013112043147268658,9.797667033303482e-05,0.0
6.5,0.0,0.020533074815504787,0.016165907769028973,-0.003506871085564091,0.1,-0.0043835888569551135,-0.04383588856955113,0.0,0.0,7.08646931588795e-05,9.089020101714688e-05,0.0
6.6000000000000005,0.0,-0.024853906074326085,0.01642158644987812,-0.0011357361698296155,0.1,-0.0014196702122870192,-0.014196702122870192,0.0,0.0,2.3313237121388106e-05,8.855887730500806e-05,0.0
6.7,0.0,-0.05583891333805977,0.016666316513647264,0.0010539872461708868,0.1,0.0013174840577136085,0.013174840577136084,0.0,0.0,-2.1957606307539317e-05,9.075463793576199e-05,0.0
6.800000000000001,0.0,-0.023022876832190356,0.016923446032836357,-0.001425903837818294,0.1,-0.0017823797972728673,-0.01782379797272867,0.0,0.0,3.0164008309165176e-05,8.773823710484547e-05,0.0
6.9,0.0,0.02240481506040747,0.017146995949952816,0.005290016576707971,0.1,0.006612520720884964,0.06612520720884964,0.0,0.0,-0.00011338486601999355,9.907672370684483e-05,0.0
7.0,0.0,0.13281123846201978,0.017410117394779757,-0.0026242889653883827,0.1,-0.003280361206735478,-0.03280361206735478,0.0,0.0,5.711147370654606e-05,9.336557633619022e-05,0.0
7.1000000000000005,0.0,-0.00901021535569856,0.017656058248140382,0.0008118293278751644,0.1,0.0010147866598439555,0.010147866598439553,0.0,0.0,-1.7917132375640697e-05,9.51572895737543e-05,0.0
7.2,0.0,-0.10150628594430747,0.01791716587157713,-0.0022215246873493397,0.1,-0.0027769058591866746,-0.027769058591866746,0.0,0.0,4.975428288880205e-05,9.018186128487409e-05,0.0
7.300000000000001,0.0,-0.00659733638653859,0.018165187744827595,0.0003956253499064611,0.1,0.0004945316873830763,0.004945316873830763,0.0,0.0,-8.98326094707997e-06,9.10801873795821e-05,0.0
7.4,0.0,-0.028630722958207407,0.018416626247629277,-0.0002877005603364008,0.1,-0.00035962570042050103,-0.00359625700420501,0.0,0.0,6.6230921136862625e-06,9.041787816821347e-05,0.0
7.5,0.0,-0.057457890424306074,0.018656482551141332,0.0020287392975886485,0.1,0.0025359241219858105,0.0253592412198581,0.0,0.0,-4.731142413284668e-05,9.514902058149813e-05,0.0
7.6000000000000005,0.0,0.07816306362463682,0.018905055136938072,0.0002854828406520194,0.1,0.0003568535508150242,0.003568535508150242,0.0,0.0,-6.746336053970165e-06,9.582365418689515e-05,0.0
7.7,0.0,0.027639087436313065,0.019163557251184796,-0.0017004228493449664,0.1,-0.002125528561681208,-0.021255285616812076,0.0,0.0,4.07326882808063e-05,9.175038535881451e-05,0.0
7.800000000000001,0.0,0.036260362021037856,0.019418932061015273,-0.0010749619660950659,0.1,-0.0013437024576188322,-0.013437024576188322,0.0,0.0,2.6093266734719357e-05,8.914105868534258e-05,0.0
7.9,0.0,-0.05734932489713266,0.019643472950477407,0.005091822107572974,0.1,0.006364777634466218,0.06364777634466218,0.0,0.0,-0.00012502633729844073,0.00010164369241518665,0.0
8.0,0.0,0.04149014781892746,0.019879851529964444,0.0027242841025928236,0.1,0.0034053551282410294,0.03405355128241029,0.0,0.0,-6.769795435623469e-05,0.00010841348785081012,0.0
8.1,0.0,-0.07500489223684001,0.020122303357392665,0.0015096345143558272,0.1,0.001887043142944784,0.01887043142944784,0.0,0.0,-3.7971654570822634e-05,0.00011221065330789237,0.0
8.200000000000001,0.0,0.022752106640921744,0.020357014430798584,0.0030577853188162914,0.1,0.0038222316485203643,0.03822231648520364,0.0,0.0,-7.780922482678412e-05,0.00011999157579057079,0.0
8.3,0.0,0.0265115015349103,0.020591699298376825,0.0030630264843520536,0.1,0.003828783105440067,0.038287831054400666,0.0,0.0,-7.884115038592726e-05,0.00012787569082916352,0.0
8.4,0.0,0.010376560703554263,0.02083875487549915,0.0005888845755349236,0.1,0.0007361057194186545,0.007361057194186544,0.0,0.0,-1.5339526649418296e-05,0.00012940964349410534,0.0
8.5,0.0,0.018645333631828416,0.02107220614362275,0.0033097463752803148,0.1,0.004137182969100393,0.041371829691003933,0.0,0.0,-8.717957237876872e-05,0.0001381276007319822,0.0
8.6,0.0,0.0108788871245191,0.02132371882359503,-0.00030253599445626694,0.1,-0.0003781699930703337,-0.003781699930703337,0.0,0.0,8.063990599752677e-06,0.00013732120167200696,0.0
8.700000000000001,0.0,-0.0449062683352964,0.021587524901400815,-0.0027612155611571793,0.1,-0.003451519451446474,-0.03451519451446474,0.0,0.0,7.450976210577004e-05,0.00012987022546142996,0.0
8.8,0.0,-0.0035129721592645283,0.021838099042173133,-0.00011482815446316325,0.1,-0.00014353519307895406,-0.0014353519307895406,0.0,0.0,3.1345357624956423e-06,0.0001295567718851804,0.0
8.9,0.0,-0.016721049788094487,0.0220704018765321,0.0035394331282064487,0.1,0.0044242914102580605,0.044242914102580605,0.0,0.0,-9.764588944328436e-05,0.00013932136082950885,0.0
9.0,0.0,0.011519271026347694,0.02225844922039668,0.012390531227084153,0.1,0.01548816403385519,0.1548816403385519,0.0,0.0,-0.00034474251266473997,0.00017379561209598287,0.0
9.1,0.0,0.05476282010251034,0.0225031499268508,0.0010598587091758497,0.1,0.001324823386469812,0.01324823386469812,0.0,0.0,-2.981269929232838e-05,0.0001767768820252157,0.0
9.200000000000001,0.0,0.0059188552451858835,0.022784751181257785,-0.006320250881396533,0.1,-0.007900313601745666,-0.07900313601745666,0.0,0.0,0.0001800066796696815,0.00015877621405824757,0.0
9.3,0.0,0.06521338018290046,0.0230282762153399,0.001294993183577536,0.1,0.0016187414794719198,0.016187414794719197,0.0,0.0,-3.727682591050733e-05,0.0001625038966492983,0.0
9.4,0.0,0.07474158431430408,0.023280517194037047,-0.00044819573942940066,0.1,-0.0005602446742867508,-0.005602446742867508,0.0,0.0,1.3042785772600387e-05,0.00016119961807203826,0.0
9.5,0.0,0.07027137451084273,0.023544188143329155,-0.0027341898584215224,0.1,-0.0034177373230269027,-0.03417737323026902,0.0,0.0,8.046785055782353e-05,0.00015315283301625592,0.0
9.600000000000001,0.0,-0.021883248263485467,0.02375350524262197,0.008136580141437278,0.1,0.010170725176796597,0.10170725176796597,0.0,0.0,-0.00024159037380830521,0.00017731187039708645,0.0
9.700000000000001,0.0,-0.050695679405822994,0.023982948205550393,0.004111407414314803,0.1,0.005139259267893504,0.051392592678935034,0.0,0.0,-0.00012325458883678472,0.00018963732928076491,0.0
9.8,0.0,0.008693527871565193,0.024208850881459756,0.004819464818127061,0.1,0.006024331022658825,0.06024331022658825,0.0,0.0,-0.00014584213138809946,0.00020422154241957487,0.0
9.9,0.0,0.0757241090458099,0.024472107071066024,-0.0026512379212538326,0.1,-0.0033140474015672904,-0.033140474015672904,0.0,0.0,8.110172284974287e-05,0.00019611137013460057,0.0
10.0,3.2,3.191497018103481,0.024695722169110028,0.00527698039119948,0.1,0.006596225488999349,0.06596225488999348,0.0,3.2,0.020945023012756785,0.00021240122533871356,0.0
10.100000000000001,3.2,3.2683686708958537,0.024965845850402256,-0.004024736258445401,0.10000006591807711,-0.00503092032305675,-0.05030917006772998,0.0,3.2,-0.01597334385251051,0.00019984110721160448,0.0
10.200000000000001,3.2,3.1539689099330963,0.02519675867899632,0.003817434281187186,0.09999994975374482,0.004771792851483983,0.047717952491324,0.0,3.2,0.015149503411803744,0.00021186447850610464,0.0
10.3,3.2,3.1861303526476554,0.02542607536504862,0.00413666278954036,0.1000000476816427,0.00517082848692545,0.05170826021390662,0.0,3.2,0.016415177283353132,0.00022501186598693532,0.0
10.4,3.2,3.1665079698173235,0.0256617543032215,0.002864212365424427,0.10000005166994523,0.0035802654567805335,0.035802636068602886,0.0,3.2,0.011364973569205494,0.00023419945523615664,0.0
10.5,3.2,3.1903618814245234,0.02589403146170744,0.0035445683028112168,0.10000003577326118,0.0044307103785140205,0.044307087935049914,0.0,3.2,0.01406354425730591,0.00024567235063005223,0.0
10.600000000000001,3.2,3.1925457472437375,0.02612932228776082,0.002941834789324835,0.10000004427261833,0.0036772934866560435,0.03677291858622654,0.0,3.2,0.01167125397063982,0.0002552808692960042,0.0
10.700000000000001,3.2,3.2698395258422632,0.026386833068939512,-0.0015021562357387965,0.1000000367429259,-0.0018776952946734954,-0.018776946047535582,0.0,3.2,-0.005959078510660303,0.0002503262260665159,0.0
10.8,3.2,3.2811199019502046,0.02662768352629177,0.0018299085295485928,0.09999998124357934,0.002287385661935741,0.022873860909674984,0.0,3.2,0.007258726336685769,0.00025641700421737617,0.0
10.9,3.2,3.1623726984450613,0.026873720871890883,0.0007925308801777057,0.10000002285361605,0.0009906636002221321,0.009906633738197283,0.0,3.2,0.003143500703640511,0.00025907928592440736,0.0
11.0,3.2,3.1325033092044494,0.027108363673611652,0.003071439655846317,0.10000000989722395,0.003839299569807896,0.038392991898238575,0.0,3.2,0.012181681494394974,0.0002694869988234367,0.0
11.100000000000001,3.2,3.1939159189491297,0.02732561518753824,0.006549697214682897,0.10000003836198865,0.00818712151835362,0.08187118377612199,0.0,3.2,0.025975070726627445,0.00029185881203385117,0.0
11.200000000000001,3.2,3.2129519769404045,0.027562317388484518,0.0026595598107440987,0.10000008182286182,0.003324449763430123,0.033244470432724126,0.0,3.2,0.010546609703454661,0.0003010217659860245,0.0
11.3,3.2,3.137424175275601,0.027775207097129127,0.007422058271077968,0.1000000332167695,0.00927757283884746,0.09277569757138499,0.0,3.2,0.029430546577354184,0.0003267904166817933,0.0
11.4,3.2,3.186873472548016,0.027984200342540667,0.008201350917692035,0.10000009272599729,0.010251688647115044,0.10251679141143322,0.0,3.2,0.032518518361817926,0.00035547894757681503,0.0
11.5,3.2,3.1639572261893982,0.02819489807232755,0.007860454042623314,0.1000001024668658,0.009825567553279142,0.09825557485338339,0.0,3.2,0.03116478529482578,0.00038318203514356246,0.0
11.600000000000001,3.2,3.1920822446263,0.028442373409924653,0.0005049324805790084,0.10000009820563101,0.0006311656007237604,0.006311649808842083,0.0,3.2,0.0020017780746167486,0.0003849772199134909,0.0
11.700000000000001,3.2,3.179376397142541,0.02870127473288429,-0.0017802645919271804,0.10000000630554136,-0.0022253307399089754,-0.02225330599589834,0.0,3.2,-0.0070571885387710614,0.00037859023701972486,0.0
11.8,3.2,3.2058115588434517,0.028936316815167448,0.0029915835433688446,0.09999997777140579,0.0037394794292110556,0.03739480260444948,0.0,3.2,0.011858127411987926,0.0003894109131684701,0.0
11.9,3.2,3.2746779182739725,0.029144452629180754,0.008372837197338983,0.1000000373644189,0.010466046496673728,0.10466042586097735,0.0,3.2,0.03318632159301882,0.0004199136328021812,0.0
12.0,2.7,2.6806986720938446,0.028106194693235026,0.2576515871891459,0.10000010461057812,0.32206448398643234,3.220641470732662,0.0,2.7,0.8605220996726685,0.0013251143418720754,1.0
12.100000000000001,2.7,2.724101005037973,0.027037561628029803,0.2637266130410447,0.10000327008178025,0.3296582663013059,3.2964748655890888,0.0,2.7,0.8811641633222149,0.002216429911003177,0.0
12.200000000000001,2.7,2.6265367956203236,0.026015116434663,0.25448903867336053,0.10000334836966956,0.31811129834170065,3.181006471561126,0.0,2.7,0.8506248030570507,0.0030440001575572934,0.0
12.3,2.7,2.7054557061076725,0.02498021675654465,0.25697993562367033,0.1000032291879231,0.32122491952958787,3.2121454690823183,0.0,2.7,0.8592830146124346,0.0038464269693025653,0.0
12.4,2.7,2.673455549258926,0.023953579848127696,0.25532738168339086,0.10000326131454772,0.31915922710423855,3.191488186573868,0.0,2.7,0.854084907150736,0.004610927572373375,0.0
12.5,2.7,2.7477226678928988,0.022917812006078057,0.25715356840992737,0.10000324000094875,0.3214419605124092,3.214315461272651,0.0,2.7,0.8605265469616163,0.005347602214562231,0.0
12.600000000000001,2.7,2.6855804124970115,0.02188158460702558,0.257245479810495,0.1000032635537439,0.3215568497631187,3.2154635592498155,0.0,2.7,0.8611673209463603,0.00605121955596826,0.0
12.700000000000001,2.7,2.7881034597450562,0.020814853176411616,0.26334628612279304,0.10000326473847627,0.3291828576534913,3.2917211104492887,0.0,2.7,0.8819418228141777,0.006736408840993163,0.0
12.8,2.7,2.6591187662266367,0.01974403511481021,0.264163612320281,0.1000033434602766,0.3302045154003513,3.301934755126616,0.0,2.7,0.885032622033815,0.007388365795706506,0.0
12.9,2.7,2.7499474278243814,0.01872114572999859,0.2545778769623239,0.10000335400860853,0.3182223462029049,3.1821167335598717,0.0,2.7,0.8532428478300367,0.007984114487487171,0.0
13.0,2.7,2.5473205839256763,0.017710615230004598,0.25210609999879885,0.10000323033322422,0.31513262499849853,3.151224454934448,0.0,2.7,0.8452768948281765,0.008542233754264144,0.0
13.100000000000001,2.7,2.6564140035020967,0.016675923527157827,0.25693834056935394,0.1000031984708277,0.3211729257116924,3.211626534179134,0.0,2.7,0.8618110442734079,0.009077819269080316,0.0
13.200000000000001,2.7,2.639035619425887,0.015634030242558546,0.2583786569198559,0.1000032607790706,0.32297332114981986,3.229627900467562,0.0,2.7,0.8669785924341178,0.009582756736119902,0.0
13.3,2.7,2.7130914269700384,0.014622765600350893,0.2522529284415304,0.10000327935592147,0.31531616055191297,3.1530582055181595,0.0,2.7,0.8467428391844118,0.010043836166695226,0.0
13.4,2.7,2.683180262870852,0.013592126121305406,0.2561278958090973,0.10000320036188481,0.3201598697613716,3.201496238148367,0.0,2.7,0.8600799950269261,0.010479001499572954,0.0
13.5,2.7,2.7857169334187044,0.012571065068090756,0.25421221064292987,0.10000325032641412,0.31776526330366234,3.1775493523107037,0.0,2.7,0.8539715631185191,0.010878466279709887,0.0
13.600000000000001,2.7,2.6182201512068337,0.011539162396214917,0.25638053437516767,0.1000032256217823,0.32047566796895954,3.204653309694391,0.0,2.7,0.8615862827394615,0.011248268357382815,0.0
13.700000000000001,2.7,2.622596905190136,0.01051275464475431,0.25528155029212146,0.10000325358383275,0.3191019378651518,3.190915559538756,0.0,2.7,0.8582205918564679,0.011583732395327012,0.0
13.8,2.7,2.7314592508897277,0.009476183243383979,0.25731428027406633,0.10000323941019212,0.3216428503425829,3.216324313488206,0.0,2.7,0.8653877493362032,0.011888527054204076,0.0
13.9,2.7,2.6561839912601477,0.008412478703491684,0.2627409079784588,0.10000326562670518,0.3284261349730735,3.2841541015173563,0.0,2.7,0.8839876865611673,0.012164814840817183,0.0
14.0,2.7,2.707419528568528,0.00758679836348119,0.21513606800209883,0.10000333564601345,0.26892008500262354,2.6891111507973364,0.0,2.7,0.7240439870462786,0.012368839086897695,0.0
14.100000000000001,2.7,2.670107559010427,0.006744093488177446,0.21854097506074888,0.10000272303657154,0.27317621882593607,2.731687803401454,0.0,2.7,0.7357334648715185,0.01255307168274859,0.0
14.200000000000001,2.7,2.8319265237746007,0.0059407519900419765,0.21066829962709388,0.10000276674738627,0.26333537453386735,2.633280889108501,0.0,2.7,0.7094411010911313,0.012709512697779642,0.0
14.3,2.7,2.7451437519906317,0.005106164495207675,0.2169174989668603,0.10000266574767491,0.2711468737085754,2.7113964580977146,0.0,2.7,0.7307120384736363,0.012847964751731372,0.0
14.4,2.7,2.6085682107712995,0.004284710389314534,0.21429082117862805,0.10000274591316448,0.26786352647328504,2.6785617137541338,0.0,2.7,0.7220838038430711,0.012962736515211223,0.0
14.5,2.7,2.7716173223722653,0.003433877581924565,0.22016656147799385,0.10000271220903324,0.2752082018474923,2.7520073782822134,1.0,2.7,0.7421171137135433,0.01305723964267981,0.0
14.600000000000001,2.7,2.7129845443490024,0.00260824188214791,0.21512713995533095,0.10000278761488837,0.2689089249441637,2.689014290078936,1.0,2.7,0.7253527178287192,0.013127377594732084,0.0
14.700000000000001,2.7,2.5772734901747256,0.0017419268057667354,0.22326301527623493,0.10000272293715214,0.27907876909529367,2.7907117016272043,1.0,2.7,0.7530265417684855,0.01317599107361283,0.0
14.8,2.7,2.616851247682608,0.0009275524355520116,0.21287487404294475,0.10000282737478902,0.2660935925536809,2.6608606930324035,1.0,2.7,0.7182058841350806,0.013200672649598627,0.0
14.9,2.7,2.6394229857277116,7.7172799535272e-05,0.2200759272033479,0.10000269404398408,0.2750949090041849,2.7508749802599333,1.0,2.7,0.7427350244670334,0.013202795634025202,0.0
15.0,4.7,4.7436498380460375,-0.0006918146959594943,0.20379749909895326,0.10000278645184156,0.25474687387369155,2.5473977567252115,1.0,4.7,1.1974865448374459,0.013185171870915646,0.0
15.100000000000001,2.7,2.7163591130444797,-0.0015041309539322047,0.21246325159454207,0.10000257768398844,0.2655790644931776,2.6557221888061373,1.0,2.7,0.7174629398232001,0.01314522530175359,0.0
15.200000000000001,2.7,2.7352014615901847,-0.0023091719161977635,0.21100819245311173,0.10000268877138536,0.26376024056638964,2.6375314884719545,1.0,2.7,0.7127617172693775,0.013084318527741043,0.0
15.3,2.7,2.8038555433900827,-0.0031435137705468647,0.21686837086982022,0.10000267010818656,0.27108546358727525,2.7107822550538407,1.0,2.7,0.7327829125734249,0.012999102438962875,0.0
15.4,2.7,2.7891995649884835,-0.003965557900019961,0.21440882589461918,0.10000274528259581,0.26801103236827395,2.680036749100305,1.0,2.7,0.7246926006610402,0.012892821112292823,0.0
